Last login: Mon Apr 27 02:08:37 on ttys010
/Users/satyamyadav/Desktop/Personal/ATOM/Run\ ATOM.command ; exit;
satyamyadav@Satyams-MacBook-Air ~ % /Users/satyamyadav/Desktop/Personal/ATOM/Run\ ATOM.command ; exit;
=== ATOM bundle launcher self-test (optional) ===
ok /Users/satyamyadav/Desktop/Personal/ATOM/.venv/bin/python
=== Starting ATOM via bundle launcher — leave this window open ===
2026-04-27 02:09:13 | atom.main              | INFO  | === ATOM (Supernatural Intelligence OS) | Owner: Satyam | Mic: sounddevice (PortAudio/CoreAudio) | Intent Engine + Agentic MLX LLM (qwen3-4b-instruct-4bit) | Cognitive Layer ON (dream+curiosity) ===
2026-04-27 02:09:13 | atom.power             | INFO  | Adaptive Power Governor active (Plugged In: False)
2026-04-27 02:09:13 | atom.health            | INFO  | Health watchdog started (interval=120s)
2026-04-27 02:09:13 | atom.watcher           | INFO  | SystemWatcher started (interval=30s)
2026-04-27 02:09:13 | atom.scheduler         | INFO  | TaskScheduler started
2026-04-27 02:09:13 | atom.autonomy          | INFO  | Autonomy engine started (interval=180s, auto>=0.95, suggest>=0.82)
2026-04-27 02:09:13 | atom.goal_engine       | INFO  | Goal engine started (snapshot_interval=300s, timer_safety_net=3600s, 2 goals loaded)
2026-04-27 02:09:13 | atom.behavior_model    | INFO  | Behavior model disabled via config
2026-04-27 02:09:13 | atom.prediction        | INFO  | Prediction engine started (interval=300s)
2026-04-27 02:09:13 | atom.optimizer         | INFO  | Self-optimizer disabled via config
2026-04-27 02:09:13 | atom.modes             | INFO  | Personality modes started (mode=work, auto=True)
2026-04-27 02:09:13 | atom.main              | INFO  | Cognitive layer started (7 engines, incl. dream + curiosity)
2026-04-27 02:09:14 | atom.system_state      | INFO  | SystemStateEngine started (poll=0.5s, app=Google Chrome)
2026-04-27 02:09:14 | atom.stt_watchdog      | INFO  | STT Watchdog started (silent=8s stuck=15s)
2026-04-27 02:09:14 | atom.audio_intel       | INFO  | Audio intelligence context wired
2026-04-27 02:09:14 | atom.audio_intel       | INFO  | AudioWatchdog started (interval=15s)
2026-04-27 02:09:14 | atom.state             | INFO  | State: idle -> listening (was idle for 5.8s)
2026-04-27 02:09:14 | atom.voice_pipeline    | INFO  | Voice loop: Jarvis always-on mode (continuous STT routing, duplex-ready)
2026-04-27 02:09:14 | atom.voice_pipeline    | INFO  | VOICE_LOOP_READY: 6ms | stt=WhisperKit CoreML/ANE (explicit) | tts=macOS Native (jarvis) | wake_word=disabled
2026-04-27 02:09:14 | atom.main              | INFO  | HealthMonitor: STT watchdog wired (activity-based stuck check active)
2026-04-27 02:09:14 | atom.silicon_governor  | INFO  | Silicon Governor monitoring started (interval=30s)
2026-04-27 02:09:14 | atom.memory_governor   | INFO  | MemoryGovernor: watching silicon_stats_update (thresholds: tier1=80%, tier2=86%, tier3=92%, hysteresis=6%; order=['smolvlm', 'whisper_confirmer', 'draft_model', 'embeddings_warm_cache', 'persona_kv_cache'])
2026-04-27 02:09:14 | atom.idle_maintenance  | INFO  | IdleMaintenance: gc thresholds set to (2000, 25, 25) (default was (700, 10, 10))
2026-04-27 02:09:14 | atom.idle_maintenance  | INFO  | IdleMaintenance: armed (idle>=120s, tick=30s, min_gap=60s, clear_mlx=True, freeze_after_boot=60s)
2026-04-27 02:09:14 | atom.scanner           | INFO  | System scanner started (interval=300s)
2026-04-27 02:09:14 | atom.understanding     | INFO  | Owner understanding engine started (43 prior interactions)
2026-04-27 02:09:14 | atom.jarvis            | INFO  | JARVIS Core v21 started (proactive_interval=45s, fusion=wired, behavior=wired, prediction=wired)
